9.989905908952799729e-01,2.546962929600000113e-04,4.491922025629999787e-02,5.982350000000000136e+02
1.067347729600000002e-04,9.999676434895949928e-01,-8.043670988400000027e-03,5.920729999999999649e+01
-4.491981551970000014e-02,8.040346079600000501e-03,9.989582398608749525e-01,1.938110000000000070e+02
0,0,0,1
